,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
6,2020-03-27,90.9,190,-1.0,▼,-25.0,-1.1,13.0,10348.0,ivara_prime_set
19,2020-03-27,50.9,108,-0.4,▼,-12.0,-0.8,0.0,7136.0,wukong_prime_set
25,2020-03-27,45.7,98,0.3,▲,-8.0,0.7,34.0,6454.0,atlas_prime_set
3,2020-03-27,46.5,148,-0.7,▼,-8.0,-1.5,7.0,5971.0,mesa_prime_set
13,2020-03-27,138.6,115,0.8,▲,26.0,0.6,16.0,5593.0,saryn_prime_set
1,2020-03-27,44.1,80,0.0,-,-4.0,0.0,-2.0,4960.0,equinox_prime_set
7,2020-03-27,35.7,116,0.0,-,-11.0,0.0,32.0,4677.0,chroma_prime_set
5,2020-03-27,56.7,124,0.8,▲,13.0,1.4,-2.0,4432.0,limbo_prime_set
2,2020-03-27,151.9,85,0.3,▲,10.0,0.2,31.0,4286.0,rhino_prime_set
23,2020-03-27,89.5,71,-0.5,▼,-29.0,-0.6,14.0,4236.0,nekros_prime_set
