,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
2,2020-01-17,144.3,72,0.9,▲,0.0,0.6,38.0,181.0,rhino_prime_set
25,2020-01-17,52.0,80,-0.8,▼,-2.0,-1.5,34.0,271.0,atlas_prime_set
3,2020-01-17,47.7,79,-0.3,▼,-3.0,-0.6,33.0,249.0,mesa_prime_set
6,2020-01-17,115.1,154,-2.1,▼,-4.0,-1.8,31.0,554.0,ivara_prime_set
18,2020-01-17,39.2,46,0.8,▲,4.0,2.1,27.0,109.0,zephyr_prime_set
4,2020-01-17,135.3,46,2.3,▲,2.0,1.7,25.0,140.0,ember_prime_set
24,2020-01-17,167.2,52,0.5,▲,4.0,0.3,24.0,143.0,volt_prime_set
15,2020-01-17,70.8,29,1.0,▲,2.0,1.4,14.0,112.0,valkyr_prime_set
23,2020-01-17,179.4,46,0.0,-,-1.0,0.0,12.0,177.0,nekros_prime_set
14,2020-01-17,50.7,47,1.7,▲,4.0,3.5,11.0,191.0,mirage_prime_set
