,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
312,2020-10-27,66.0,179,-0.8,▼,92.0,-1.2,41.0,40315.0,arcane_energize
12,2020-10-27,37.6,51,-0.3,▼,-78.0,-0.8,-21.0,37424.0,ivara_prime_set
9,2020-10-27,51.1,188,1.2,▲,-8.0,2.4,-5.0,36465.0,mesa_prime_set
25,2020-10-27,34.7,84,0.0,-,-35.0,0.0,-33.0,33143.0,wukong_prime_set
313,2020-10-27,44.8,73,-0.1,▼,27.0,-0.2,-64.0,26169.0,arcane_grace
31,2020-10-27,34.3,45,-0.2,▼,-30.0,-0.6,-18.0,25365.0,atlas_prime_set
19,2020-10-27,170.3,69,-0.3,▼,53.0,-0.2,1.0,24295.0,saryn_prime_set
13,2020-10-27,65.8,34,-0.2,▼,16.0,-0.3,-21.0,24074.0,chroma_prime_set
7,2020-10-27,38.4,67,0.0,-,-20.0,0.0,9.0,23975.0,equinox_prime_set
32,2020-10-27,68.0,77,-0.3,▼,-40.0,-0.4,6.0,21841.0,inaros_prime_set
