,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
6,2020-02-13,117.3,92,-0.3,▼,-9.0,-0.3,-29.0,4108.0,ivara_prime_set
19,2020-02-13,60.0,51,0.6,▲,1.0,1.0,-50.0,2670.0,wukong_prime_set
25,2020-02-13,51.2,75,-0.4,▼,-1.0,-0.8,-12.0,2574.0,atlas_prime_set
3,2020-02-13,49.8,56,-0.1,▼,-2.0,-0.2,-24.0,2205.0,mesa_prime_set
13,2020-02-13,128.4,71,1.0,▲,16.0,0.8,-14.0,2026.0,saryn_prime_set
1,2020-02-13,48.3,60,0.1,▲,2.0,0.2,-22.0,1823.0,equinox_prime_set
7,2020-02-13,39.8,46,0.0,-,-3.0,0.0,-7.0,1590.0,chroma_prime_set
2,2020-02-13,154.6,62,0.9,▲,8.0,0.6,20.0,1578.0,rhino_prime_set
5,2020-02-13,48.9,46,1.0,▲,6.0,2.1,8.0,1509.0,limbo_prime_set
14,2020-02-13,61.5,59,1.1,▲,14.0,1.8,7.0,1464.0,mirage_prime_set
