,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
26,2020-02-13,102.0,31,0.7,▲,-10.0,0.7,-4.0,1348.0,baza_prime_set
6,2020-02-13,117.3,92,-0.3,▼,-9.0,-0.3,-29.0,4108.0,ivara_prime_set
46,2020-02-13,152.7,28,0.1,▲,-6.0,0.1,6.0,1014.0,aksomati_prime_set
77,2020-02-13,87.0,12,0.0,-,-6.0,0.0,-7.0,419.0,tekko_prime_set
64,2020-02-13,37.7,13,0.3,▲,-4.0,0.8,-16.0,436.0,galatine_prime_set
20,2020-02-13,118.3,38,3.3,▲,-3.0,2.9,2.0,1276.0,vauban_prime_set
7,2020-02-13,39.8,46,0.0,-,-3.0,0.0,-7.0,1590.0,chroma_prime_set
3,2020-02-13,49.8,56,-0.1,▼,-2.0,-0.2,-24.0,2205.0,mesa_prime_set
76,2020-02-13,43.2,21,1.6,▲,-2.0,3.8,-8.0,546.0,silva_and_aegis_prime_set
47,2020-02-13,64.7,11,0.4,▲,-1.0,0.6,-9.0,521.0,akstiletto_prime_set
