,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
322,2020-12-19,47.4,204,-5.6,▼,87.0,-10.6,47.0,47155.0,arcane_energize
9,2020-12-19,55.4,106,-1.9,▼,-5.0,-3.3,30.0,41458.0,mesa_prime_set
12,2020-12-19,33.0,61,-0.6,▼,-82.0,-1.8,-29.0,41310.0,ivara_prime_set
25,2020-12-19,33.6,102,-0.3,▼,-41.0,-0.9,2.0,37853.0,wukong_prime_set
323,2020-12-19,31.2,28,-1.7,▼,11.0,-5.2,-19.0,30010.0,arcane_grace
7,2020-12-19,37.0,121,3.5,▲,-31.0,10.4,41.0,28651.0,equinox_prime_set
31,2020-12-19,32.6,35,0.0,-,-33.0,0.0,-35.0,27919.0,atlas_prime_set
19,2020-12-19,171.9,54,0.0,-,60.0,0.0,1.0,27631.0,saryn_prime_set
13,2020-12-19,63.7,68,-1.6,▼,17.0,-2.5,32.0,26844.0,chroma_prime_set
32,2020-12-19,56.5,107,0.6,▲,-56.0,1.1,9.0,26527.0,inaros_prime_set
