,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
7,2020-07-11,46.4,80,1.2,▲,-49.0,2.7,23.0,24683.0,ivara_prime_set
231,2020-07-11,34.3,247,0.7,▲,32.0,2.1,171.0,21333.0,arcane_energize
20,2020-07-11,35.0,125,0.1,▲,-37.0,0.3,22.0,19483.0,wukong_prime_set
4,2020-07-11,37.5,86,0.0,-,-22.0,0.0,-2.0,18892.0,mesa_prime_set
8,2020-07-11,44.5,90,0.6,▲,-10.0,1.4,8.0,15862.0,chroma_prime_set
2,2020-07-11,32.4,51,0.4,▲,-21.0,1.2,-19.0,14838.0,equinox_prime_set
14,2020-07-11,150.8,86,0.2,▲,41.0,0.1,45.0,14687.0,saryn_prime_set
232,2020-07-11,33.6,97,0.4,▲,16.0,1.2,22.0,13585.0,arcane_grace
24,2020-07-11,94.7,65,1.5,▲,-34.0,1.6,35.0,13458.0,nekros_prime_set
15,2020-07-11,73.8,58,0.8,▲,35.0,1.1,2.0,11592.0,mirage_prime_set
