,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
97,2020-06-15,35.6,11,1.8,▲,0.0,5.3,-20.0,1657.0,secura_penta
84,2020-06-15,32.7,11,1.5,▲,6.0,4.8,9.0,598.0,latron_wraith_set
253,2020-06-15,48.7,19,1.0,▲,7.0,2.1,-1.0,1724.0,hammer_shot
110,2020-06-15,30.3,13,0.5,▲,-3.0,1.7,1.0,1111.0,telos_akbolto
87,2020-06-15,129.0,13,2.0,▲,-5.0,1.6,0.0,937.0,lato_vandal_set
38,2020-06-15,38.4,16,0.5,▲,15.0,1.3,-4.0,2738.0,tiberon_prime_set
28,2020-06-15,48.4,13,0.6,▲,-7.0,1.3,5.0,1897.0,boltor_prime_set
45,2020-06-15,82.1,35,1.0,▲,-36.0,1.2,-5.0,5362.0,aksomati_prime_set
181,2020-06-15,73.2,13,0.9,▲,25.0,1.2,-6.0,2254.0,primed_flow
8,2020-06-15,92.0,26,1.0,▲,12.0,1.1,-16.0,4728.0,nyx_prime_set
