,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
335,2020-09-26,59.4,172,0.5,▲,80.0,0.8,15.0,35728.0,arcane_energize
11,2020-09-26,40.0,93,0.2,▲,-71.0,0.5,-29.0,35233.0,ivara_prime_set
8,2020-09-26,35.2,124,-0.2,▼,-28.0,-0.6,-40.0,31649.0,mesa_prime_set
24,2020-09-26,31.6,146,0.0,-,-41.0,0.0,16.0,30159.0,wukong_prime_set
30,2020-09-26,34.4,75,0.2,▲,-30.0,0.6,15.0,23558.0,atlas_prime_set
336,2020-09-26,48.6,116,-0.4,▼,34.0,-0.8,59.0,23327.0,arcane_grace
12,2020-09-26,62.5,81,0.3,▲,15.0,0.5,22.0,22364.0,chroma_prime_set
18,2020-09-26,159.9,67,0.2,▲,45.0,0.1,-23.0,22131.0,saryn_prime_set
6,2020-09-26,35.2,95,-0.1,▼,-26.0,-0.3,0.0,22042.0,equinox_prime_set
28,2020-09-26,139.2,81,0.3,▲,6.0,0.2,21.0,19191.0,nekros_prime_set
