,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
140,2020-09-26,51.8,53,-6.8,▼,1.0,-11.6,-13.0,565.0,viper_wraith
42,2020-09-26,50.2,15,-5.0,▼,9.0,-9.1,8.0,3254.0,latron_prime_set
146,2020-09-26,30.2,12,-3.0,▼,-7.0,-9.0,-8.0,2281.0,secura_dual_cestra
14,2020-09-26,129.9,30,-11.4,▼,26.0,-8.1,3.0,9031.0,frost_prime_set
9,2020-09-26,127.7,32,-11.0,▼,33.0,-7.9,6.0,11508.0,ember_prime_set
83,2020-09-26,86.2,25,-5.0,▼,16.0,-5.5,11.0,7608.0,reaper_prime_set
169,2020-09-26,35.3,23,-2.0,▼,0.0,-5.4,0.0,7342.0,growing_power
57,2020-09-26,88.6,19,-4.9,▼,20.0,-5.2,2.0,3636.0,akstiletto_prime_set
15,2020-09-26,34.7,80,-1.7,▼,-37.0,-4.7,-65.0,15947.0,trinity_prime_set
167,2020-09-26,30.3,14,-1.5,▼,34.0,-4.7,10.0,1646.0,enemy_radar
