,index,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
0,68,2020-06-09,143.9,38,-0.3,▼,49.0,-0.2,-3.0,4679.0,kronen_prime_set
1,17,2020-06-09,125.4,30,0.6,▲,48.0,0.5,-6.0,6741.0,ash_prime_set
2,179,2020-06-09,92.4,30,0.2,▲,43.0,0.2,13.0,3091.0,primed_continuity
3,58,2020-06-09,87.4,12,2.0,▲,41.0,2.3,7.0,1157.0,ankyros_prime_set
4,4,2020-06-09,169.0,48,0.0,-,39.0,0.0,2.0,6436.0,ember_prime_set
5,20,2020-06-09,168.4,47,-1.5,▼,39.0,-0.9,13.0,6801.0,vauban_prime_set
6,0,2020-06-09,311.9,26,2.0,▲,38.0,0.6,-6.0,4529.0,loki_prime_set
7,9,2020-06-09,180.6,36,0.0,-,38.0,0.0,11.0,5233.0,frost_prime_set
8,13,2020-06-09,148.7,69,-0.2,▼,36.0,-0.1,-13.0,12361.0,saryn_prime_set
9,18,2020-06-09,58.9,24,0.4,▲,33.0,0.7,8.0,5331.0,zephyr_prime_set
