,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
37,2020-07-13,31.4,75,0.5,▲,15.0,1.6,19.0,10243.0,rubico_prime_set
12,2020-07-13,91.5,59,-0.4,▼,9.0,-0.4,16.0,9483.0,hydroid_prime_set
25,2020-07-13,189.1,99,-1.4,▼,22.0,-0.7,15.0,9976.0,volt_prime_set
62,2020-07-13,41.1,20,-0.9,▼,20.0,-2.1,13.0,3196.0,dakra_prime_set
9,2020-07-13,94.6,35,1.3,▲,14.0,1.4,12.0,5502.0,nyx_prime_set
76,2020-07-13,98.2,28,3.9,▲,13.0,4.1,10.0,5101.0,reaper_prime_set
35,2020-07-13,58.1,20,-2.0,▼,8.0,-3.3,9.0,2251.0,latron_prime_set
378,2020-07-13,99.7,54,0.7,▲,27.0,0.7,8.0,4183.0,weeping_wounds
101,2020-07-13,60.1,12,-4.0,▼,3.0,-6.2,6.0,42.0,vengeful_toxin_(kuva_lich_ephemera)
41,2020-07-13,43.2,15,0.7,▲,19.0,1.6,6.0,3149.0,tiberon_prime_set
