,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
6,2020-05-04,55.7,155,-1.8,▼,-48.0,-3.1,-17.0,16360.0,ivara_prime_set
3,2020-05-04,37.0,142,-0.2,▼,-26.0,-0.5,34.0,11258.0,mesa_prime_set
19,2020-05-04,32.5,137,-0.2,▼,-37.0,-0.6,62.0,12064.0,wukong_prime_set
13,2020-05-04,149.1,113,0.2,▲,38.0,0.1,33.0,9395.0,saryn_prime_set
7,2020-05-04,31.0,99,-0.3,▼,-23.0,-1.0,-4.0,8947.0,chroma_prime_set
1,2020-05-04,33.5,94,-0.2,▼,-19.0,-0.6,-23.0,9002.0,equinox_prime_set
23,2020-05-04,80.0,93,0.1,▲,-38.0,0.1,15.0,7749.0,nekros_prime_set
14,2020-05-04,73.0,83,0.5,▲,37.0,0.7,-4.0,7020.0,mirage_prime_set
25,2020-05-04,31.9,75,0.0,-,-22.0,0.0,-39.0,10823.0,atlas_prime_set
2,2020-05-04,159.4,71,0.5,▲,14.0,0.3,4.0,7214.0,rhino_prime_set
