,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
6,2020-05-04,55.7,155,-1.8,▼,-48.0,-3.1,-17.0,16360.0,ivara_prime_set
23,2020-05-04,80.0,93,0.1,▲,-38.0,0.1,15.0,7749.0,nekros_prime_set
19,2020-05-04,32.5,137,-0.2,▼,-37.0,-0.6,62.0,12064.0,wukong_prime_set
46,2020-05-04,90.0,28,0.1,▲,-36.0,0.1,-17.0,3805.0,aksomati_prime_set
26,2020-05-04,56.0,46,-1.5,▼,-33.0,-2.6,9.0,5104.0,baza_prime_set
3,2020-05-04,37.0,142,-0.2,▼,-26.0,-0.5,34.0,11258.0,mesa_prime_set
7,2020-05-04,31.0,99,-0.3,▼,-23.0,-1.0,-4.0,8947.0,chroma_prime_set
22,2020-05-04,40.5,39,-0.7,▼,-23.0,-1.7,7.0,4397.0,oberon_prime_set
25,2020-05-04,31.9,75,0.0,-,-22.0,0.0,-39.0,10823.0,atlas_prime_set
1,2020-05-04,33.5,94,-0.2,▼,-19.0,-0.6,-23.0,9002.0,equinox_prime_set
