,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
7,2020-07-25,40.2,83,-0.7,▼,-55.0,-1.7,12.0,26263.0,ivara_prime_set
28,2020-07-25,46.7,32,-0.2,▼,-51.0,-0.4,-4.0,8346.0,baza_prime_set
50,2020-07-25,72.6,37,0.5,▲,-38.0,0.7,14.0,6553.0,aksomati_prime_set
24,2020-07-25,107.7,59,-2.0,▼,-25.0,-1.8,5.0,14280.0,nekros_prime_set
4,2020-07-25,36.9,141,-0.1,▼,-22.0,-0.3,25.0,20369.0,mesa_prime_set
2,2020-07-25,32.9,90,0.2,▲,-21.0,0.6,41.0,15874.0,equinox_prime_set
81,2020-07-25,45.8,13,-0.9,▼,-18.0,-1.9,1.0,3524.0,tekko_prime_set
11,2020-07-25,37.4,47,-0.6,▼,-17.0,-1.6,0.0,11091.0,trinity_prime_set
39,2020-07-25,37.4,34,-0.2,▼,-17.0,-0.5,5.0,4845.0,soma_prime_set
8,2020-07-25,39.6,51,-0.5,▼,-16.0,-1.2,-16.0,16960.0,chroma_prime_set
