,datetime,avg_price,volume,day_before,yn_before,lank,day_percent
0,2020-03-30,,1,0.0,-,0.0,0.0
1,2020-04-02,,1,,▲,1.0,
2,2020-04-09,1.6,1,,▲,2.0,
3,2020-04-11,1.8,2,0.2,▲,3.0,12.5
4,2020-04-16,2.0,2,0.2,▲,4.0,11.1
5,2020-04-17,1.8,1,-0.2,▼,3.0,-10.0
6,2020-04-19,1.6,1,-0.2,▼,2.0,-11.1
7,2020-04-24,1.4,1,-0.2,▼,1.0,-12.5
8,2020-05-02,1.2,1,-0.2,▼,0.0,-14.3
9,2020-05-04,1.0,1,-0.2,▼,-1.0,-16.7
10,2020-05-05,1.0,1,0.0,-,-1.0,0.0
11,2020-05-18,1.0,1,0.0,-,-1.0,0.0
12,2020-05-23,1.4,1,0.4,▲,0.0,40.0
