,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
145,2020-05-16,30.2,16,-3.4,▼,15.0,-10.1,6.0,521.0,sprint_boost
121,2020-05-16,32.3,14,-1.5,▼,-6.0,-4.4,-5.0,1005.0,synoid_heliocor
81,2020-05-16,308.5,11,-11.5,▼,11.0,-3.6,6.0,448.0,braton_vandal_set
98,2020-05-16,34.6,33,-1.3,▼,0.0,-3.6,6.0,1250.0,secura_penta
110,2020-05-16,30.6,29,-0.9,▼,-11.0,-2.9,6.0,864.0,secura_dual_cestra
358,2020-05-16,87.5,25,-2.5,▼,1.0,-2.8,5.0,385.0,primed_pistol_gambit
95,2020-05-16,31.1,28,-0.8,▼,0.0,-2.5,-7.0,1227.0,sancti_tigris
123,2020-05-16,32.5,27,-0.8,▼,5.0,-2.4,-4.0,975.0,telos_boltor
269,2020-05-16,77.5,13,-1.7,▼,21.0,-2.1,1.0,748.0,primed_cryo_rounds
67,2020-05-16,55.6,12,-1.0,▼,10.0,-1.8,3.0,1273.0,kogake_prime_set
