,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
6,2020-05-16,50.8,200,0.6,▲,-49.0,1.2,20.0,18067.0,ivara_prime_set
23,2020-05-16,78.5,129,-0.2,▼,-42.0,-0.3,59.0,8851.0,nekros_prime_set
19,2020-05-16,34.0,158,0.0,-,-38.0,0.0,56.0,13444.0,wukong_prime_set
46,2020-05-16,89.1,61,3.6,▲,-38.0,4.2,7.0,4307.0,aksomati_prime_set
26,2020-05-16,54.0,72,2.0,▲,-35.0,3.8,19.0,5692.0,baza_prime_set
3,2020-05-16,35.2,166,0.0,-,-27.0,0.0,12.0,12889.0,mesa_prime_set
25,2020-05-16,30.6,106,0.3,▲,-27.0,1.0,-36.0,11955.0,atlas_prime_set
22,2020-05-16,39.8,39,0.1,▲,-23.0,0.3,4.0,4918.0,oberon_prime_set
1,2020-05-16,32.6,117,0.8,▲,-18.0,2.5,12.0,10205.0,equinox_prime_set
7,2020-05-16,33.0,116,0.2,▲,-18.0,0.6,52.0,10239.0,chroma_prime_set
