,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
40,2020-02-17,77.0,29,8.1,▲,5.0,11.8,-30.0,885.0,vectis_prime_set
41,2020-02-17,32.7,29,1.9,▲,8.0,6.2,-34.0,814.0,zhuge_prime_set
71,2020-02-17,47.8,18,2.2,▲,5.0,4.8,-18.0,707.0,ninkondi_prime_set
42,2020-02-17,43.5,26,1.5,▲,12.0,3.6,-13.0,444.0,akbolto_prime_set
37,2020-02-17,33.1,21,1.0,▲,2.0,3.1,3.0,423.0,sybaris_prime_set
80,2020-02-17,139.2,35,4.0,▲,6.0,3.0,-12.0,190.0,shedu_set
122,2020-02-17,34.6,12,1.0,▲,0.0,3.0,-2.0,65.0,secura_lecta
78,2020-02-17,40.1,21,1.1,▲,2.0,2.8,3.0,493.0,tipedo_prime_set
49,2020-02-17,33.1,19,0.8,▲,8.0,2.5,-13.0,524.0,ballistica_prime_set
25,2020-02-17,52.6,94,1.0,▲,1.0,1.9,-44.0,3063.0,atlas_prime_set
