,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
25,2020-12-03,32.4,116,-0.3,▼,-41.0,-0.9,58.0,36451.0,wukong_prime_set
109,2020-12-03,30.5,146,0.0,-,-12.0,0.0,28.0,13502.0,melee_riven_mod_(veiled)
12,2020-12-03,30.3,76,0.0,-,-88.0,0.0,27.0,40391.0,ivara_prime_set
18,2020-12-03,74.4,46,-0.8,▼,29.0,-1.1,25.0,21172.0,nova_prime_set
31,2020-12-03,32.8,47,-1.0,▼,-33.0,-3.0,22.0,27233.0,atlas_prime_set
29,2020-12-03,139.6,57,0.2,▲,5.0,0.1,19.0,22938.0,nekros_prime_set
13,2020-12-03,64.5,49,0.3,▲,15.0,0.5,18.0,26041.0,chroma_prime_set
32,2020-12-03,55.4,97,-0.6,▼,-58.0,-1.1,17.0,25231.0,inaros_prime_set
17,2020-12-03,96.0,40,-0.1,▼,20.0,-0.1,16.0,14982.0,hydroid_prime_set
0,2020-12-03,429.0,23,-1.0,▼,82.0,-0.2,13.0,9116.0,loki_prime_set
