,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
109,2020-12-03,30.5,146,0.0,-,-12.0,0.0,28.0,13502.0,melee_riven_mod_(veiled)
321,2020-12-03,66.4,130,-0.7,▼,95.0,-1.0,-2.0,45204.0,arcane_energize
25,2020-12-03,32.4,116,-0.3,▼,-41.0,-0.9,58.0,36451.0,wukong_prime_set
5,2020-12-03,68.5,103,-1.5,▼,-23.0,-2.1,-10.0,8516.0,nezha_prime_set
32,2020-12-03,55.4,97,-0.6,▼,-58.0,-1.1,17.0,25231.0,inaros_prime_set
9,2020-12-03,51.7,80,0.5,▲,-10.0,1.0,3.0,40212.0,mesa_prime_set
322,2020-12-03,42.3,76,0.6,▲,18.0,1.4,-9.0,28942.0,arcane_grace
12,2020-12-03,30.3,76,0.0,-,-88.0,0.0,27.0,40391.0,ivara_prime_set
19,2020-12-03,171.4,61,0.1,▲,58.0,0.1,-12.0,26673.0,saryn_prime_set
47,2020-12-03,62.2,60,1.0,▲,47.0,1.6,11.0,20078.0,rubico_prime_set
