,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
156,2020-12-03,32.4,19,1.7,▲,3.0,5.5,12.0,3245.0,synoid_heliocor
158,2020-12-03,34.1,12,1.3,▲,2.0,4.0,-2.0,3126.0,telos_boltor
148,2020-12-03,32.5,12,1.0,▲,5.0,3.2,0.0,2681.0,telos_akbolto
16,2020-12-03,54.5,36,1.4,▲,-8.0,2.6,4.0,19623.0,trinity_prime_set
133,2020-12-03,35.0,14,0.9,▲,17.0,2.6,-1.0,3624.0,sancti_tigris
65,2020-12-03,74.4,11,1.8,▲,23.0,2.5,2.0,3550.0,hikou_prime_set
142,2020-12-03,31.0,19,0.7,▲,-3.0,2.3,5.0,3404.0,synoid_gammacor
475,2020-12-03,46.5,17,1.0,▲,0.0,2.2,5.0,7286.0,bullet_dance
48,2020-12-03,49.3,11,0.9,▲,-6.0,1.9,-16.0,9515.0,soma_prime_set
464,2020-12-03,51.1,14,0.9,▲,28.0,1.8,2.0,4414.0,voltaic_strike
