,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
12,2020-12-03,30.3,76,0.0,-,-88.0,0.0,27.0,40391.0,ivara_prime_set
33,2020-12-03,34.9,22,-0.5,▼,-80.0,-1.4,3.0,12592.0,baza_prime_set
59,2020-12-03,44.8,24,-0.5,▼,-72.0,-1.1,-1.0,9959.0,aksomati_prime_set
32,2020-12-03,55.4,97,-0.6,▼,-58.0,-1.1,17.0,25231.0,inaros_prime_set
106,2020-12-03,38.8,25,0.2,▲,-48.0,0.5,2.0,6918.0,panthera_prime_set
25,2020-12-03,32.4,116,-0.3,▼,-41.0,-0.9,58.0,36451.0,wukong_prime_set
39,2020-12-03,32.8,40,-1.4,▼,-37.0,-4.1,13.0,7368.0,corinth_prime_set
31,2020-12-03,32.8,47,-1.0,▼,-33.0,-3.0,22.0,27233.0,atlas_prime_set
7,2020-12-03,33.1,59,0.0,-,-31.0,0.0,-6.0,27388.0,equinox_prime_set
5,2020-12-03,68.5,103,-1.5,▼,-23.0,-2.1,-10.0,8516.0,nezha_prime_set
