,index,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
306,306,2020-11-14,458.2,54,9.3,▲,94.0,2.1,33.0,8790.0,loki_prime_set
60,60,2020-11-14,20.7,54,-0.1,▼,-2.0,-0.5,22.0,2887.0,dethcube_prime_set
60,60,2020-11-14,130.7,6,0.0,-,21.0,0.0,-5.0,719.0,wyrm_prime_set
60,60,2020-11-14,90.0,44,-0.5,▼,12.0,-0.6,12.0,2247.0,helios_prime_set
60,60,2020-11-14,82.2,20,1.7,▲,19.0,2.1,-2.0,1540.0,carrier_prime_set
18,18,2020-11-14,91.6,174,-2.6,▼,-10.0,-2.8,-19.0,5581.0,nezha_prime_set
130,130,2020-11-14,31.7,103,-0.7,▼,-49.0,-2.2,52.0,15639.0,titania_prime_set
306,306,2020-11-14,31.2,122,0.6,▲,-32.0,2.0,20.0,25722.0,equinox_prime_set
306,306,2020-11-14,193.7,52,0.0,-,40.0,0.0,10.0,18034.0,rhino_prime_set
306,306,2020-11-14,50.3,154,0.4,▲,-12.0,0.8,43.0,38700.0,mesa_prime_set
306,306,2020-11-14,58.4,43,0.3,▲,5.0,0.5,-9.0,14895.0,ember_prime_set
306,306,2020-11-14,92.1,45,0.0,-,54.0,0.0,0.0,17891.0,limbo_prime_set
306,306,2020-11-14,33.6,44,0.0,-,-86.0,0.0,-34.0,38911.0,ivara_prime_set
306,306,2020-11-14,68.6,53,1.1,▲,19.0,1.6,16.0,25104.0,chroma_prime_set
306,306,2020-11-14,138.5,16,0.1,▲,38.0,0.1,3.0,9339.0,nyx_prime_set
306,306,2020-11-14,61.9,58,0.8,▲,-9.0,1.3,-19.0,12272.0,frost_prime_set
306,306,2020-11-14,49.3,41,-0.1,▼,-16.0,-0.2,0.0,18696.0,trinity_prime_set
306,306,2020-11-14,95.3,40,0.0,-,19.0,0.0,8.0,14370.0,hydroid_prime_set
306,306,2020-11-14,71.2,51,0.6,▲,24.0,0.8,-2.0,20363.0,nova_prime_set
306,306,2020-11-14,172.0,68,-1.0,▼,57.0,-0.6,2.0,25516.0,saryn_prime_set
306,306,2020-11-14,98.1,56,0.1,▲,63.0,0.1,26.0,20304.0,mirage_prime_set
306,306,2020-11-14,106.2,44,-0.5,▼,38.0,-0.5,9.0,13689.0,valkyr_prime_set
306,306,2020-11-14,159.0,28,-1.5,▼,52.0,-0.9,0.0,11526.0,mag_prime_set
306,306,2020-11-14,150.2,40,0.2,▲,69.0,0.1,4.0,13634.0,ash_prime_set
306,306,2020-11-14,75.1,36,-0.3,▼,52.0,-0.4,9.0,10784.0,zephyr_prime_set
306,306,2020-11-14,34.1,103,0.1,▲,-37.0,0.3,-3.0,34915.0,wukong_prime_set
306,306,2020-11-14,178.6,43,0.0,-,44.0,0.0,18.0,13806.0,vauban_prime_set
306,306,2020-11-14,94.8,32,-1.4,▼,36.0,-1.5,14.0,10833.0,banshee_prime_set
306,306,2020-11-14,74.2,26,-0.5,▼,1.0,-0.7,-2.0,11750.0,oberon_prime_set
306,306,2020-11-14,140.9,55,-1.4,▼,6.0,-1.0,5.0,22024.0,nekros_prime_set
306,306,2020-11-14,170.9,65,-0.4,▼,25.0,-0.2,4.0,18536.0,volt_prime_set
306,306,2020-11-14,33.2,53,0.3,▲,-36.0,0.9,-1.0,26338.0,atlas_prime_set
123,123,2020-11-14,59.7,64,-0.1,▼,-50.0,-0.2,-12.0,23610.0,inaros_prime_set
306,306,2020-11-14,42.8,30,-0.3,▼,-69.0,-0.7,14.0,12166.0,baza_prime_set
18,18,2020-11-14,88.3,117,-1.6,▼,-8.0,-1.8,28.0,3135.0,guandao_prime_set
60,60,2020-11-14,42.1,25,-0.5,▼,-3.0,-1.2,8.0,1507.0,stropha_set
60,60,2020-11-14,18.0,17,0.1,▲,-2.0,0.6,4.0,815.0,stahlta_set
18,18,2020-11-14,82.7,77,-4.2,▼,-9.0,-4.8,15.0,1747.0,zakti_prime_set
130,130,2020-11-14,16.9,39,0.0,-,-27.0,0.0,10.0,4465.0,pangolin_prime_set
130,130,2020-11-14,41.1,36,0.4,▲,-28.0,1.0,6.0,6790.0,corinth_prime_set
306,306,2020-11-14,101.3,13,-0.7,▼,35.0,-0.7,0.0,3732.0,boar_prime_set
306,306,2020-11-14,76.4,11,0.8,▲,27.0,1.1,3.0,3886.0,boltor_prime_set
306,306,2020-11-14,8.9,17,0.3,▲,-6.0,3.5,3.0,6006.0,braton_prime_set
306,306,2020-11-14,5.8,13,-0.1,▼,3.0,-1.7,2.0,3831.0,burston_prime_set
306,306,2020-11-14,71.3,6,1.4,▲,35.0,2.0,-11.0,4214.0,cernos_prime_set
306,306,2020-11-14,23.0,14,-0.8,▼,-10.0,-3.4,0.0,4100.0,latron_prime_set
306,306,2020-11-14,10.4,14,-0.2,▼,0.0,-1.9,-3.0,5351.0,paris_prime_set
306,306,2020-11-14,63.4,66,-0.5,▼,45.0,-0.8,11.0,19088.0,rubico_prime_set
306,306,2020-11-14,48.6,30,0.5,▲,-9.0,1.0,7.0,9087.0,soma_prime_set
306,306,2020-11-14,13.7,31,0.2,▲,-8.0,1.5,14.0,7622.0,stradavar_prime_set
306,306,2020-11-14,38.9,11,1.0,▲,16.0,2.6,-1.0,4380.0,sybaris_prime_set
306,306,2020-11-14,56.6,11,-1.6,▼,36.0,-2.7,4.0,5200.0,tiberon_prime_set
306,306,2020-11-14,47.4,23,0.0,-,11.0,0.0,10.0,6826.0,tigris_prime_set
306,306,2020-11-14,135.6,14,2.0,▲,50.0,1.5,2.0,5788.0,vectis_prime_set
306,306,2020-11-14,23.3,21,-0.4,▼,-11.0,-1.7,2.0,6598.0,zhuge_prime_set
306,306,2020-11-14,77.4,10,2.2,▲,34.0,2.9,0.0,3922.0,akbolto_prime_set
301,301,2020-11-14,15.2,3,-0.1,▼,-1.0,-0.7,-6.0,1734.0,akbronco_prime_set
306,306,2020-11-14,41.2,12,0.0,-,-4.0,0.0,-1.0,7345.0,akjagara_prime_set
305,305,2020-11-14,44.8,12,-0.6,▼,6.0,-1.3,3.0,3159.0,aklex_prime_set
306,306,2020-11-14,54.5,23,0.0,-,-63.0,0.0,5.0,9559.0,aksomati_prime_set
306,306,2020-11-14,109.3,21,0.5,▲,34.0,0.5,12.0,4148.0,akstiletto_prime_set
306,306,2020-11-14,122.5,6,0.4,▲,28.0,0.3,2.0,2861.0,akvasto_prime_set
306,306,2020-11-14,44.4,15,-0.4,▼,23.0,-0.9,4.0,4193.0,ballistica_prime_set
306,306,2020-11-14,13.9,11,-0.3,▼,10.0,-2.1,-6.0,5907.0,bronco_prime_set
306,306,2020-11-14,81.5,11,1.0,▲,26.0,1.2,-5.0,4546.0,euphona_prime_set
306,306,2020-11-14,75.0,13,-0.5,▼,23.0,-0.7,9.0,3355.0,hikou_prime_set
306,306,2020-11-14,8.7,13,0.2,▲,-18.0,2.4,-8.0,6940.0,lex_prime_set
306,306,2020-11-14,48.4,18,-0.1,▼,42.0,-0.2,-15.0,10696.0,pyrana_prime_set
306,306,2020-11-14,21.4,19,-0.7,▼,-3.0,-3.2,12.0,3448.0,sicarus_prime_set
306,306,2020-11-14,146.1,13,0.0,-,31.0,0.0,6.0,2599.0,spira_prime_set
306,306,2020-11-14,25.5,17,0.4,▲,-9.0,1.6,-10.0,7771.0,vasto_prime_set
303,303,2020-11-14,133.9,8,3.0,▲,75.0,2.3,-4.0,2464.0,ankyros_prime_set
306,306,2020-11-14,50.7,20,-0.5,▼,32.0,-1.0,9.0,5345.0,dakra_prime_set
306,306,2020-11-14,40.7,20,0.1,▲,37.0,0.2,9.0,6049.0,destreza_prime_set
306,306,2020-11-14,87.5,10,-1.6,▼,0.0,-1.8,4.0,4631.0,dual_kamas_prime_set
306,306,2020-11-14,10.4,5,0.5,▲,-5.0,5.1,-2.0,3272.0,fang_prime_set
306,306,2020-11-14,36.8,14,0.0,-,29.0,0.0,-13.0,5733.0,fragor_prime_set
306,306,2020-11-14,45.3,7,0.5,▲,4.0,1.1,-3.0,5675.0,galatine_prime_set
306,306,2020-11-14,39.8,14,0.3,▲,-6.0,0.8,-2.0,3856.0,glaive_prime_set
306,306,2020-11-14,36.8,26,-1.8,▼,32.0,-4.7,-5.0,10810.0,gram_prime_set
305,305,2020-11-14,77.6,8,0.2,▲,16.0,0.3,1.0,3191.0,kogake_prime_set
306,306,2020-11-14,195.9,29,0.3,▲,81.0,0.2,-4.0,12755.0,kronen_prime_set
306,306,2020-11-14,147.2,9,2.9,▲,46.0,2.0,-2.0,4658.0,nami_skyla_prime_set
306,306,2020-11-14,96.3,16,1.8,▲,54.0,1.9,-11.0,10728.0,nikana_prime_set
306,306,2020-11-14,20.1,16,0.0,-,-35.0,0.0,-11.0,7977.0,ninkondi_prime_set
306,306,2020-11-14,11.2,22,0.3,▲,4.0,2.8,2.0,11301.0,orthos_prime_set
306,306,2020-11-14,26.4,46,-0.4,▼,-19.0,-1.5,5.0,9901.0,reaper_prime_set
306,306,2020-11-14,29.8,42,0.8,▲,4.0,2.8,14.0,18605.0,redeemer_prime_set
306,306,2020-11-14,68.7,14,1.4,▲,32.0,2.1,6.0,3697.0,scindo_prime_set
306,306,2020-11-14,49.1,13,0.1,▲,3.0,0.2,-9.0,6213.0,silva_and_aegis_prime_set
306,306,2020-11-14,38.7,12,-1.1,▼,-25.0,-2.8,-8.0,5522.0,tekko_prime_set
306,306,2020-11-14,30.8,20,1.2,▲,-7.0,4.1,4.0,4964.0,tipedo_prime_set
306,306,2020-11-14,175.8,22,0.0,-,33.0,0.0,14.0,4404.0,venka_prime_set
277,277,2020-11-14,72.6,19,0.0,-,11.0,0.0,2.0,15713.0,shedu_set
277,277,2020-11-14,288.0,9,7.5,▲,4.0,2.7,-2.0,1664.0,braton_vandal_set
272,272,2020-11-14,33.1,4,-0.2,▼,17.0,-0.6,-1.0,1297.0,dera_vandal_set
272,272,2020-11-14,51.4,7,1.3,▲,2.0,2.6,2.0,1246.0,karak_wraith_set
270,270,2020-11-14,9.6,3,0.0,-,0.0,0.0,2.0,1780.0,gorgon_wraith_set
271,271,2020-11-14,61.9,3,0.5,▲,27.0,0.8,-3.0,1248.0,latron_wraith_set
277,277,2020-11-14,56.0,9,3.5,▲,-1.0,6.7,6.0,1494.0,strun_wraith_set
276,276,2020-11-14,49.7,4,0.5,▲,31.0,1.0,2.0,1549.0,snipetron_vandal_set
277,277,2020-11-14,153.3,7,-2.2,▼,8.0,-1.4,-4.0,2163.0,lato_vandal_set
272,272,2020-11-14,51.2,3,0.6,▲,15.0,1.2,0.0,1143.0,twin_vipers_wraith_set
