,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
12,2020-11-14,33.6,44,0.0,-,-86.0,0.0,-34.0,38911.0,ivara_prime_set
33,2020-11-14,42.8,30,-0.3,▼,-69.0,-0.7,14.0,12166.0,baza_prime_set
59,2020-11-14,54.5,23,0.0,-,-63.0,0.0,5.0,9559.0,aksomati_prime_set
32,2020-11-14,59.7,64,-0.1,▼,-50.0,-0.2,-12.0,23610.0,inaros_prime_set
6,2020-11-14,31.7,103,-0.7,▼,-49.0,-2.2,52.0,15639.0,titania_prime_set
106,2020-11-14,54.3,30,-1.4,▼,-38.0,-2.5,4.0,6432.0,panthera_prime_set
25,2020-11-14,34.1,103,0.1,▲,-37.0,0.3,-3.0,34915.0,wukong_prime_set
31,2020-11-14,33.2,53,0.3,▲,-36.0,0.9,-1.0,26338.0,atlas_prime_set
7,2020-11-14,31.2,122,0.6,▲,-32.0,2.0,20.0,25722.0,equinox_prime_set
39,2020-11-14,41.1,36,0.4,▲,-28.0,1.0,6.0,6790.0,corinth_prime_set
