,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
341,2020-12-30,30.1,132,0.0,-,78.0,0.0,-61.0,49476.0,arcane_energize
5,2020-12-30,72.0,76,-2.0,▼,-20.0,-2.7,-40.0,11881.0,nezha_prime_set
87,2020-12-30,38.1,22,0.7,▲,13.0,1.9,-34.0,20626.0,redeemer_prime_set
18,2020-12-30,71.5,28,0.5,▲,30.0,0.7,-32.0,22367.0,nova_prime_set
261,2020-12-30,34.4,147,-0.8,▼,-5.0,-2.3,-21.0,4304.0,necramech_streamline
262,2020-12-30,44.2,58,-2.1,▼,-17.0,-4.5,-21.0,1826.0,necramech_thrusters
17,2020-12-30,91.8,22,-0.4,▼,11.0,-0.4,-21.0,15793.0,hydroid_prime_set
231,2020-12-30,49.2,93,-0.4,▼,7.0,-0.8,-19.0,4344.0,dual_rounds
342,2020-12-30,30.4,108,0.2,▲,10.0,0.7,-17.0,31231.0,arcane_grace
16,2020-12-30,54.0,46,0.0,-,-5.0,0.0,-17.0,20765.0,trinity_prime_set
