,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
7,2020-08-14,45.2,171,-0.8,▼,-58.0,-1.7,34.0,29051.0,ivara_prime_set
233,2020-08-14,44.8,95,-0.1,▼,53.0,-0.2,-49.0,27353.0,arcane_energize
20,2020-08-14,33.4,138,-4.0,▼,-43.0,-10.7,40.0,23826.0,wukong_prime_set
4,2020-08-14,34.6,212,-0.1,▼,-27.0,-0.3,62.0,23714.0,mesa_prime_set
26,2020-08-14,34.3,113,-0.4,▼,-28.0,-1.2,2.0,19547.0,atlas_prime_set
8,2020-08-14,46.5,76,1.4,▲,-9.0,3.1,-23.0,18452.0,chroma_prime_set
234,2020-08-14,47.0,62,0.8,▲,29.0,1.7,-32.0,18110.0,arcane_grace
2,2020-08-14,33.9,104,-0.3,▼,-22.0,-0.9,-12.0,17904.0,equinox_prime_set
14,2020-08-14,149.6,69,-0.1,▼,36.0,-0.1,-21.0,17746.0,saryn_prime_set
24,2020-08-14,109.2,69,0.0,-,-18.0,0.0,11.0,15722.0,nekros_prime_set
