,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
6,2020-03-17,96.7,167,-1.0,▼,-19.0,-1.0,15.0,8592.0,ivara_prime_set
19,2020-03-17,58.2,107,-0.9,▼,-2.0,-1.5,-2.0,5998.0,wukong_prime_set
25,2020-03-17,50.0,66,-0.3,▼,-3.0,-0.6,-30.0,5519.0,atlas_prime_set
3,2020-03-17,47.7,121,-1.0,▼,-5.0,-2.1,22.0,4940.0,mesa_prime_set
13,2020-03-17,138.2,113,-0.7,▼,23.0,-0.5,22.0,4645.0,saryn_prime_set
1,2020-03-17,47.5,85,-0.9,▼,2.0,-1.9,3.0,4124.0,equinox_prime_set
7,2020-03-17,37.9,52,0.0,-,-8.0,0.0,-41.0,3847.0,chroma_prime_set
2,2020-03-17,154.5,83,-0.1,▼,10.0,-0.1,37.0,3591.0,rhino_prime_set
23,2020-03-17,92.2,73,-1.0,▼,-26.0,-1.1,-17.0,3527.0,nekros_prime_set
14,2020-03-17,68.9,64,-0.3,▼,24.0,-0.4,8.0,3410.0,mirage_prime_set
