,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
7,2020-07-07,44.4,84,-1.0,▼,-53.0,-2.2,-7.0,24378.0,ivara_prime_set
228,2020-07-07,32.3,80,0.5,▲,28.0,1.6,-21.0,20847.0,arcane_energize
20,2020-07-07,35.5,74,-0.5,▼,-37.0,-1.4,16.0,19072.0,wukong_prime_set
4,2020-07-07,37.4,69,0.0,-,-22.0,0.0,-23.0,18549.0,mesa_prime_set
8,2020-07-07,41.4,93,0.3,▲,-14.0,0.7,6.0,15536.0,chroma_prime_set
2,2020-07-07,32.8,64,0.2,▲,-19.0,0.6,-4.0,14591.0,equinox_prime_set
14,2020-07-07,150.1,83,1.1,▲,39.0,0.7,13.0,14422.0,saryn_prime_set
229,2020-07-07,33.2,93,-0.1,▼,16.0,-0.3,12.0,13249.0,arcane_grace
24,2020-07-07,90.5,67,0.5,▲,-38.0,0.6,-5.0,13243.0,nekros_prime_set
15,2020-07-07,74.3,53,0.4,▲,37.0,0.5,-7.0,11367.0,mirage_prime_set
