,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
20,2020-08-23,37.0,178,4.0,▲,-43.0,12.1,36.0,25059.0,wukong_prime_set
14,2020-08-23,149.9,115,0.6,▲,36.0,0.4,35.0,18490.0,saryn_prime_set
1,2020-08-23,43.2,183,-0.5,▼,-19.0,-1.1,28.0,6929.0,titania_prime_set
74,2020-08-23,89.2,64,-0.5,▼,40.0,-0.6,27.0,7699.0,nikana_prime_set
5,2020-08-23,157.6,65,-2.1,▼,23.0,-1.3,27.0,9595.0,ember_prime_set
4,2020-08-23,34.5,144,-0.2,▼,-27.0,-0.6,17.0,25040.0,mesa_prime_set
96,2020-08-23,45.5,49,0.4,▲,33.0,0.9,17.0,5076.0,imperator_vandal_set
379,2020-08-23,43.1,33,1.5,▲,25.0,3.6,13.0,1836.0,primed_point_blank
338,2020-08-23,40.3,37,0.6,▲,4.0,1.5,13.0,3335.0,hammer_shot
27,2020-08-23,70.9,217,-1.1,▼,-21.0,-1.5,12.0,12870.0,inaros_prime_set
