,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
27,2020-08-23,70.9,217,-1.1,▼,-21.0,-1.5,12.0,12870.0,inaros_prime_set
298,2020-08-23,44.4,207,0.3,▲,52.0,0.7,-9.0,29379.0,arcane_energize
1,2020-08-23,43.2,183,-0.5,▼,-19.0,-1.1,28.0,6929.0,titania_prime_set
20,2020-08-23,37.0,178,4.0,▲,-43.0,12.1,36.0,25059.0,wukong_prime_set
4,2020-08-23,34.5,144,-0.2,▼,-27.0,-0.6,17.0,25040.0,mesa_prime_set
299,2020-08-23,47.3,133,0.8,▲,31.0,1.7,-42.0,19307.0,arcane_grace
7,2020-08-23,40.9,119,-1.0,▼,-63.0,-2.4,-54.0,30391.0,ivara_prime_set
14,2020-08-23,149.9,115,0.6,▲,36.0,0.4,35.0,18490.0,saryn_prime_set
38,2020-08-23,44.1,105,0.6,▲,29.0,1.4,0.0,13100.0,rubico_prime_set
26,2020-08-23,32.0,98,-0.8,▼,-32.0,-2.4,-20.0,20419.0,atlas_prime_set
