,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
6,2020-05-25,51.5,167,0.5,▲,-46.0,1.0,-13.0,19505.0,ivara_prime_set
19,2020-05-25,33.4,120,0.0,-,-40.0,0.0,9.0,14398.0,wukong_prime_set
46,2020-05-25,82.2,34,1.0,▲,-39.0,1.2,-17.0,4680.0,aksomati_prime_set
26,2020-05-25,53.7,42,1.0,▲,-38.0,1.9,6.0,6109.0,baza_prime_set
23,2020-05-25,89.5,130,0.9,▲,-36.0,1.0,-17.0,9990.0,nekros_prime_set
3,2020-05-25,36.1,126,0.0,-,-26.0,0.0,-22.0,14084.0,mesa_prime_set
76,2020-05-25,30.5,46,0.4,▲,-23.0,1.3,6.0,2827.0,silva_and_aegis_prime_set
77,2020-05-25,50.2,22,-1.6,▼,-18.0,-3.1,9.0,2431.0,tekko_prime_set
22,2020-05-25,48.9,70,0.6,▲,-17.0,1.2,24.0,5573.0,oberon_prime_set
7,2020-05-25,34.3,107,0.0,-,-17.0,0.0,-3.0,11313.0,chroma_prime_set
