,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
23,2020-04-07,83.5,130,-0.5,▼,-36.0,-0.6,28.0,5315.0,nekros_prime_set
6,2020-04-07,71.0,172,-0.7,▼,-33.0,-1.0,-16.0,12316.0,ivara_prime_set
19,2020-04-07,43.3,176,-0.5,▼,-22.0,-1.1,39.0,8633.0,wukong_prime_set
46,2020-04-07,118.3,30,0.9,▲,-21.0,0.8,-7.0,2782.0,aksomati_prime_set
26,2020-04-07,71.2,48,0.0,-,-21.0,0.0,1.0,3863.0,baza_prime_set
3,2020-04-07,40.0,146,-0.1,▼,-18.0,-0.2,30.0,7752.0,mesa_prime_set
22,2020-04-07,45.3,51,0.0,-,-17.0,0.0,-5.0,3107.0,oberon_prime_set
7,2020-04-07,34.2,88,0.5,▲,-17.0,1.5,-42.0,5958.0,chroma_prime_set
80,2020-04-07,42.2,77,-3.5,▼,-15.0,-7.7,-15.0,4104.0,shedu_set
25,2020-04-07,39.0,90,-0.3,▼,-13.0,-0.8,-31.0,7870.0,atlas_prime_set
