,index,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
0,12,2020-04-07,157.7,63,0.2,▲,36.0,0.1,-24.0,4389.0,nova_prime_set
1,68,2020-04-07,119.4,29,0.0,-,26.0,0.0,-2.0,2124.0,kronen_prime_set
2,18,2020-04-07,49.6,59,-0.3,▼,25.0,-0.6,13.0,2851.0,zephyr_prime_set
3,9,2020-04-07,168.7,51,0.5,▲,25.0,0.3,10.0,2800.0,frost_prime_set
4,14,2020-04-07,67.6,83,0.0,-,25.0,0.0,11.0,5057.0,mirage_prime_set
5,24,2020-04-07,190.3,85,-0.6,▼,23.0,-0.3,25.0,4400.0,volt_prime_set
6,13,2020-04-07,137.3,114,-0.1,▼,23.0,-0.1,-17.0,6789.0,saryn_prime_set
7,59,2020-04-07,42.5,16,0.0,-,20.0,0.0,0.0,1575.0,dakra_prime_set
8,4,2020-04-07,148.6,40,-0.5,▼,19.0,-0.3,-19.0,3229.0,ember_prime_set
9,16,2020-04-07,119.7,40,0.1,▲,17.0,0.1,-5.0,2855.0,mag_prime_set
