,index,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
0,18,2020-03-03,49.2,30,0.4,▲,23.0,0.8,2.0,1475.0,zephyr_prime_set
1,14,2020-03-03,66.8,53,0.3,▲,21.0,0.5,9.0,2550.0,mirage_prime_set
2,13,2020-03-03,132.5,60,1.8,▲,20.0,1.4,10.0,3413.0,saryn_prime_set
3,12,2020-03-03,132.6,28,1.5,▲,19.0,1.1,-11.0,2030.0,nova_prime_set
4,9,2020-03-03,166.6,21,1.0,▲,18.0,0.6,-2.0,1468.0,frost_prime_set
5,59,2020-03-03,44.1,10,1.8,▲,18.0,4.3,-8.0,883.0,dakra_prime_set
6,10,2020-03-03,119.1,46,-0.9,▼,17.0,-0.8,-14.0,2155.0,trinity_prime_set
7,68,2020-03-03,82.0,20,-2.0,▼,16.0,-2.4,4.0,928.0,kronen_prime_set
8,38,2020-03-03,36.7,15,-0.1,▼,16.0,-0.3,8.0,908.0,tiberon_prime_set
9,15,2020-03-03,89.2,31,0.4,▲,16.0,0.5,-6.0,1745.0,valkyr_prime_set
