,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
6,2020-03-03,91.5,105,-1.0,▼,-19.0,-1.1,0.0,6438.0,ivara_prime_set
19,2020-03-03,59.3,53,-0.6,▼,0.0,-1.0,11.0,4464.0,wukong_prime_set
25,2020-03-03,48.9,55,0.0,-,-4.0,0.0,-17.0,4155.0,atlas_prime_set
3,2020-03-03,49.0,66,0.2,▲,-4.0,0.4,23.0,3744.0,mesa_prime_set
13,2020-03-03,132.5,60,1.8,▲,20.0,1.4,10.0,3413.0,saryn_prime_set
1,2020-03-03,47.0,39,-0.1,▼,1.0,-0.2,-9.0,3146.0,equinox_prime_set
7,2020-03-03,41.0,44,-0.5,▼,0.0,-1.2,-3.0,3049.0,chroma_prime_set
2,2020-03-03,149.1,48,0.0,-,7.0,0.0,-5.0,2629.0,rhino_prime_set
23,2020-03-03,100.2,41,-0.5,▼,-18.0,-0.5,-16.0,2605.0,nekros_prime_set
14,2020-03-03,66.8,53,0.3,▲,21.0,0.5,9.0,2550.0,mirage_prime_set
