,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
98,2020-03-03,36.6,14,2.2,▲,5.0,6.4,9.0,177.0,secura_penta
59,2020-03-03,44.1,10,1.8,▲,18.0,4.3,-8.0,883.0,dakra_prime_set
70,2020-03-03,67.7,20,1.8,▲,12.0,2.7,-11.0,1358.0,nikana_prime_set
17,2020-03-03,71.4,33,1.7,▲,-3.0,2.4,4.0,2117.0,ash_prime_set
86,2020-03-03,50.5,10,1.1,▲,2.0,2.2,4.0,120.0,strun_wraith_set
13,2020-03-03,132.5,60,1.8,▲,20.0,1.4,10.0,3413.0,saryn_prime_set
120,2020-03-03,35.0,12,0.5,▲,-2.0,1.4,6.0,186.0,sancti_magistar
21,2020-03-03,83.8,18,1.0,▲,12.0,1.2,-5.0,1444.0,banshee_prime_set
28,2020-03-03,43.9,10,0.5,▲,-1.0,1.2,0.0,528.0,boltor_prime_set
75,2020-03-03,38.3,11,0.4,▲,5.0,1.1,5.0,482.0,scindo_prime_set
