,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
5,2020-10-30,,527,,▲,3.0,,-5.0,1923.0,nezha_prime_set
34,2020-10-30,,311,,▲,3.0,,-42.0,1129.0,guandao_prime_set
109,2020-10-30,34.1,258,0.9,▲,1.0,2.7,24.0,7403.0,melee_riven_mod_(veiled)
330,2020-10-30,67.3,151,0.0,-,94.0,0.0,-86.0,40842.0,arcane_energize
37,2020-10-30,,146,,▲,3.0,,-33.0,585.0,zakti_prime_set
32,2020-10-30,65.8,132,-0.8,▼,-43.0,-1.2,6.0,22224.0,inaros_prime_set
6,2020-10-30,36.9,127,-1.0,▼,-41.0,-2.6,33.0,14226.0,titania_prime_set
111,2020-10-30,30.5,125,0.0,-,-1.0,0.0,-42.0,5627.0,rifle_riven_mod_(veiled)
9,2020-10-30,52.1,107,0.0,-,-7.0,0.0,-40.0,36879.0,mesa_prime_set
15,2020-10-30,64.5,104,-0.8,▼,-2.0,-1.2,19.0,11217.0,frost_prime_set
