,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
19,2020-06-13,36.5,141,3.5,▲,-37.0,10.6,35.0,16533.0,wukong_prime_set
38,2020-06-13,38.3,17,1.2,▲,15.0,3.2,-1.0,2702.0,tiberon_prime_set
91,2020-06-13,48.1,10,1.3,▲,-7.0,2.8,4.0,1210.0,pathocyst_set
32,2020-06-13,57.8,16,1.6,▲,4.0,2.8,7.0,1893.0,latron_prime_set
289,2020-06-13,39.9,13,0.7,▲,6.0,1.8,5.0,736.0,blaze
76,2020-06-13,30.1,27,0.5,▲,-22.0,1.7,10.0,3235.0,silva_and_aegis_prime_set
59,2020-06-13,40.0,20,0.5,▲,19.0,1.3,7.0,2738.0,dakra_prime_set
324,2020-06-13,247.5,17,3.0,▲,-8.0,1.2,3.0,429.0,primed_chamber
40,2020-06-13,91.6,22,1.0,▲,14.0,1.1,3.0,2906.0,vectis_prime_set
356,2020-06-13,110.4,17,1.0,▲,7.0,0.9,6.0,727.0,primed_target_cracker
