,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
6,2020-06-13,49.8,109,0.1,▲,-48.0,0.2,-7.0,21665.0,ivara_prime_set
23,2020-06-13,85.1,104,0.0,-,-45.0,0.0,30.0,11586.0,nekros_prime_set
26,2020-06-13,51.2,30,-0.2,▼,-42.0,-0.4,-6.0,6856.0,baza_prime_set
19,2020-06-13,36.5,141,3.5,▲,-37.0,10.6,35.0,16533.0,wukong_prime_set
46,2020-06-13,81.4,39,0.0,-,-36.0,0.0,12.0,5287.0,aksomati_prime_set
3,2020-06-13,38.2,110,0.1,▲,-24.0,0.3,-15.0,15953.0,mesa_prime_set
22,2020-06-13,43.7,39,0.0,-,-22.0,0.0,-13.0,6327.0,oberon_prime_set
76,2020-06-13,30.1,27,0.5,▲,-22.0,1.7,10.0,3235.0,silva_and_aegis_prime_set
7,2020-06-13,32.9,74,-0.7,▼,-20.0,-2.1,9.0,13107.0,chroma_prime_set
1,2020-06-13,32.8,68,-0.5,▼,-19.0,-1.5,-23.0,12745.0,equinox_prime_set
