,index,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
0,294,2021-01-12,92.5,26,-0.4,▼,103.0,-0.4,9.0,10733.0,primed_continuity
1,81,2021-01-12,188.9,26,3.0,▲,86.0,1.6,-4.0,14686.0,kronen_prime_set
2,334,2021-01-12,32.7,164,0.1,▲,83.0,0.3,-132.0,52060.0,arcane_energize
3,295,2021-01-12,41.0,18,1.7,▲,78.0,4.3,0.0,7963.0,primed_flow
4,0,2021-01-12,431.9,12,2.0,▲,77.0,0.5,0.0,9924.0,loki_prime_set
5,23,2021-01-12,142.4,31,0.0,-,61.0,0.0,-17.0,15519.0,ash_prime_set
6,83,2021-01-12,95.5,31,-0.7,▼,58.0,-0.7,11.0,12407.0,nikana_prime_set
7,11,2021-01-12,88.7,33,0.0,-,58.0,0.0,4.0,19991.0,limbo_prime_set
8,19,2021-01-12,169.1,39,0.1,▲,57.0,0.1,9.0,28885.0,saryn_prime_set
9,475,2021-01-12,40.4,36,0.1,▲,57.0,0.2,18.0,7681.0,primed_reach
