,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
302,2020-11-17,72.4,105,-0.7,▼,102.0,-1.0,-20.0,43359.0,arcane_energize
12,2020-11-17,34.9,74,0.3,▲,-83.0,0.9,-15.0,39181.0,ivara_prime_set
9,2020-11-17,49.7,97,-0.6,▼,-13.0,-1.2,32.0,38954.0,mesa_prime_set
25,2020-11-17,34.1,88,-0.2,▼,-37.0,-0.6,34.0,35112.0,wukong_prime_set
303,2020-11-17,42.9,34,0.2,▲,23.0,0.5,-34.0,27852.0,arcane_grace
31,2020-11-17,33.9,32,0.1,▲,-33.0,0.3,-25.0,26461.0,atlas_prime_set
7,2020-11-17,31.6,80,-0.1,▼,-32.0,-0.3,10.0,25976.0,equinox_prime_set
19,2020-11-17,172.8,58,0.5,▲,59.0,0.3,5.0,25697.0,saryn_prime_set
13,2020-11-17,69.8,54,0.2,▲,22.0,0.3,17.0,25241.0,chroma_prime_set
32,2020-11-17,59.5,50,-0.3,▼,-50.0,-0.5,-25.0,23838.0,inaros_prime_set
