,datetime,avg_price,volume,day_before,yn_before,lank,day_percent
0,2020-04-07,,11,0.0,-,0.0,0.0
1,2020-04-10,,11,,▲,1.0,
2,2020-04-11,12.8,1,,▲,2.0,
3,2020-04-13,11.8,11,-1.0,▼,1.0,-7.8
4,2020-04-16,12.0,5,0.2,▲,2.0,1.7
5,2020-05-04,13.4,2,1.4,▲,3.0,11.7
6,2020-05-07,13.4,3,0.0,-,3.0,0.0
7,2020-05-08,12.4,15,-1.0,▼,2.0,-7.5
8,2020-05-10,12.4,3,0.0,-,2.0,0.0
9,2020-05-12,11.2,1,-1.2,▼,1.0,-9.7
10,2020-05-13,11.6,6,0.4,▲,2.0,3.6
11,2020-05-16,11.6,1,0.0,-,2.0,0.0
12,2020-05-20,12.6,4,1.0,▲,3.0,8.6
13,2020-05-22,12.6,10,0.0,-,3.0,0.0
14,2020-05-24,13.8,1,1.2,▲,4.0,9.5
15,2020-05-28,14.0,1,0.2,▲,5.0,1.4
16,2020-05-31,14.0,1,0.0,-,5.0,0.0
17,2020-06-11,12.6,1,-1.4,▼,4.0,-10.0
18,2020-06-20,11.8,1,-0.8,▼,3.0,-6.3
19,2020-06-21,9.8,2,-2.0,▼,2.0,-16.9
20,2020-06-22,7.6,3,-2.2,▼,1.0,-22.4
21,2020-06-23,5.4,2,-2.2,▼,0.0,-28.9
22,2020-06-24,4.6,3,-0.8,▼,-1.0,-14.8
23,2020-07-11,7.4,1,2.8,▲,0.0,60.9
24,2020-07-15,11.0,1,3.6,▲,1.0,48.6
25,2020-07-21,11.4,18,0.4,▲,2.0,3.6
26,2020-08-01,13.6,1,2.2,▲,3.0,19.3
27,2020-08-02,16.6,1,3.0,▲,4.0,22.1
28,2020-08-04,15.6,1,-1.0,▼,3.0,-6.0
29,2020-08-07,14.0,12,-1.6,▼,2.0,-10.3
