,index,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
0,12,2020-04-03,153.8,79,2.0,▲,32.0,1.3,-35.0,4074.0,nova_prime_set
1,18,2020-04-03,49.7,29,0.6,▲,26.0,1.2,-19.0,2653.0,zephyr_prime_set
2,68,2020-04-03,119.3,34,1.0,▲,26.0,0.8,-5.0,1986.0,kronen_prime_set
3,13,2020-04-03,137.6,110,0.4,▲,25.0,0.3,-12.0,6293.0,saryn_prime_set
4,14,2020-04-03,65.7,72,0.5,▲,24.0,0.8,16.0,4703.0,mirage_prime_set
5,24,2020-04-03,190.4,78,0.0,-,23.0,0.0,10.0,4059.0,volt_prime_set
6,9,2020-04-03,165.9,23,0.9,▲,21.0,0.5,-47.0,2592.0,frost_prime_set
7,59,2020-04-03,42.2,21,0.9,▲,20.0,2.2,-14.0,1481.0,dakra_prime_set
8,48,2020-04-03,118.5,12,2.1,▲,20.0,1.8,7.0,576.0,akvasto_prime_set
9,10,2020-04-03,118.5,87,0.3,▲,19.0,0.3,24.0,4036.0,trinity_prime_set
