,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
80,2020-04-03,57.1,151,-3.9,▼,-11.0,-6.4,46.0,3659.0,shedu_set
2,2020-04-03,149.7,95,0.0,-,6.0,0.0,38.0,4857.0,rhino_prime_set
26,2020-04-03,77.9,90,-2.4,▼,-18.0,-3.0,36.0,3653.0,baza_prime_set
10,2020-04-03,118.5,87,0.3,▲,19.0,0.3,24.0,4036.0,trinity_prime_set
6,2020-04-03,80.5,201,-3.5,▼,-29.0,-4.2,23.0,11548.0,ivara_prime_set
25,2020-04-03,42.8,165,-1.7,▼,-9.0,-3.8,17.0,7410.0,atlas_prime_set
76,2020-04-03,31.5,32,-0.9,▼,-17.0,-2.8,16.0,1638.0,silva_and_aegis_prime_set
28,2020-04-03,48.5,27,-0.4,▼,-1.0,-0.8,16.0,949.0,boltor_prime_set
14,2020-04-03,65.7,72,0.5,▲,24.0,0.8,16.0,4703.0,mirage_prime_set
46,2020-04-03,122.7,54,-2.0,▼,-19.0,-1.6,16.0,2617.0,aksomati_prime_set
