,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
9,2020-04-03,165.9,23,0.9,▲,21.0,0.5,-47.0,2592.0,frost_prime_set
12,2020-04-03,153.8,79,2.0,▲,32.0,1.3,-35.0,4074.0,nova_prime_set
7,2020-04-03,34.0,117,-0.4,▼,-16.0,-1.2,-29.0,5496.0,chroma_prime_set
21,2020-04-03,81.2,34,0.1,▲,4.0,0.1,-27.0,2521.0,banshee_prime_set
11,2020-04-03,90.9,60,0.5,▲,3.0,0.6,-21.0,3944.0,hydroid_prime_set
18,2020-04-03,49.7,29,0.6,▲,26.0,1.2,-19.0,2653.0,zephyr_prime_set
5,2020-04-03,61.4,119,-0.1,▼,18.0,-0.2,-18.0,5419.0,limbo_prime_set
191,2020-04-03,46.6,15,0.8,▲,6.0,1.7,-15.0,266.0,primed_flow
59,2020-04-03,42.2,21,0.9,▲,20.0,2.2,-14.0,1481.0,dakra_prime_set
71,2020-04-03,38.5,17,-0.2,▼,-7.0,-0.5,-12.0,1759.0,ninkondi_prime_set
