,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
20,2020-01-18,103.1,56,2.8,▲,-3.0,2.8,31.0,185.0,vauban_prime_set
64,2020-01-18,42.1,20,0.8,▲,2.0,1.9,6.0,66.0,galatine_prime_set
76,2020-01-18,48.4,16,0.7,▲,-1.0,1.5,-2.0,89.0,silva_and_aegis_prime_set
16,2020-01-18,102.6,38,1.2,▲,5.0,1.2,16.0,158.0,mag_prime_set
4,2020-01-18,136.6,21,1.3,▲,3.0,1.0,-25.0,161.0,ember_prime_set
57,2020-01-18,53.0,32,0.5,▲,5.0,1.0,18.0,90.0,vasto_prime_set
46,2020-01-18,159.2,38,1.5,▲,1.0,1.0,-17.0,216.0,aksomati_prime_set
12,2020-01-18,113.8,28,1.1,▲,2.0,1.0,-2.0,162.0,nova_prime_set
27,2020-01-18,59.5,26,0.4,▲,2.0,0.7,15.0,67.0,boar_prime_set
2,2020-01-18,145.2,51,0.9,▲,1.0,0.6,-21.0,232.0,rhino_prime_set
