,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
65,2020-01-18,84.9,15,-1.9,▼,1.0,-2.2,9.0,49.0,glaive_prime_set
40,2020-01-18,40.7,30,-0.7,▼,-2.0,-1.7,20.0,80.0,vectis_prime_set
25,2020-01-18,51.3,112,-0.7,▼,-3.0,-1.3,32.0,383.0,atlas_prime_set
31,2020-01-18,38.3,15,-0.5,▼,1.0,-1.3,7.0,54.0,cernos_prime_set
73,2020-01-18,82.4,35,-1.1,▼,0.0,-1.3,17.0,127.0,reaper_prime_set
71,2020-01-18,41.2,18,-0.5,▼,1.0,-1.2,5.0,94.0,ninkondi_prime_set
5,2020-01-18,46.8,58,-0.5,▼,1.0,-1.1,7.0,246.0,limbo_prime_set
19,2020-01-18,55.5,133,-0.6,▼,-3.0,-1.1,76.0,407.0,wukong_prime_set
26,2020-01-18,109.9,56,-1.0,▼,-5.0,-0.9,10.0,249.0,baza_prime_set
51,2020-01-18,56.5,12,-0.5,▼,0.0,-0.9,0.0,62.0,euphona_prime_set
