,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
7,2020-12-15,32.0,91,-1.7,▼,-33.0,-5.0,42.0,28300.0,equinox_prime_set
154,2020-12-15,30.3,11,-1.3,▼,1.0,-4.1,-1.0,3244.0,telos_boltor
132,2020-12-15,36.8,11,-1.1,▼,-10.0,-2.9,2.0,4980.0,secura_penta
57,2020-12-15,43.4,15,-1.3,▼,-1.0,-2.9,8.0,7741.0,akjagara_prime_set
145,2020-12-15,33.7,13,-0.8,▼,8.0,-2.3,4.0,3388.0,sancti_castanas
64,2020-12-15,64.8,14,-1.5,▼,26.0,-2.3,11.0,4849.0,euphona_prime_set
398,2020-12-15,59.0,10,-1.2,▼,47.0,-2.0,-4.0,4731.0,jolt
4,2020-12-15,74.5,27,-1.4,▼,12.0,-1.8,15.0,2146.0,carrier_prime_set
80,2020-12-15,62.7,11,-1.1,▼,6.0,-1.7,7.0,3429.0,kogake_prime_set
311,2020-12-15,37.3,49,-0.6,▼,15.0,-1.6,-69.0,29750.0,arcane_grace
