,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
6,2020-05-13,49.9,131,0.4,▲,-51.0,0.8,-16.0,17577.0,ivara_prime_set
23,2020-05-13,77.9,82,0.0,-,-43.0,0.0,-38.0,8529.0,nekros_prime_set
46,2020-05-13,82.2,57,0.9,▲,-41.0,1.1,18.0,4147.0,aksomati_prime_set
19,2020-05-13,33.8,136,4.0,▲,-39.0,13.4,27.0,13077.0,wukong_prime_set
26,2020-05-13,51.3,33,-0.1,▼,-36.0,-0.2,-8.0,5515.0,baza_prime_set
3,2020-05-13,35.0,129,0.2,▲,-29.0,0.6,-11.0,12439.0,mesa_prime_set
22,2020-05-13,39.5,56,0.0,-,-25.0,0.0,-3.0,4809.0,oberon_prime_set
7,2020-05-13,31.9,104,0.5,▲,-21.0,1.6,15.0,9940.0,chroma_prime_set
77,2020-05-13,49.3,19,-0.9,▼,-20.0,-1.8,8.0,2125.0,tekko_prime_set
1,2020-05-13,36.8,122,0.5,▲,-17.0,1.4,19.0,9896.0,equinox_prime_set
