,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
23,2020-05-13,77.9,82,0.0,-,-43.0,0.0,-38.0,8529.0,nekros_prime_set
8,2020-05-13,89.8,39,-0.3,▼,7.0,-0.3,-21.0,3706.0,nyx_prime_set
388,2020-05-13,119.7,21,3.6,▲,9.0,3.1,-19.0,415.0,primed_reach
6,2020-05-13,49.9,131,0.4,▲,-51.0,0.8,-16.0,17577.0,ivara_prime_set
12,2020-05-13,157.8,52,-0.4,▼,39.0,-0.3,-16.0,6711.0,nova_prime_set
35,2020-05-13,86.6,25,-1.5,▼,12.0,-1.7,-14.0,2725.0,soma_prime_set
0,2020-05-13,289.5,36,-0.4,▼,22.0,-0.1,-13.0,3767.0,loki_prime_set
117,2020-05-13,30.2,10,-0.4,▼,4.0,-1.3,-11.0,1686.0,rakta_dark_dagger
92,2020-05-13,35.7,41,0.4,▲,13.0,1.1,-11.0,2410.0,imperator_vandal_set
407,2020-05-13,43.3,34,0.0,-,-4.0,0.0,-11.0,658.0,bullet_dance
