,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
97,2020-05-13,31.9,22,-1.5,▼,-1.0,-4.5,3.0,1071.0,synoid_simulor
120,2020-05-13,35.3,16,-1.4,▼,-3.0,-3.8,-4.0,954.0,synoid_heliocor
292,2020-05-13,36.0,15,-1.4,▼,2.0,-3.7,2.0,274.0,blaze
69,2020-05-13,93.8,19,-3.0,▼,7.0,-3.1,3.0,1507.0,nami_skyla_prime_set
356,2020-05-13,92.0,22,-2.9,▼,4.0,-3.1,10.0,264.0,primed_target_cracker
165,2020-05-13,46.6,20,-1.5,▼,-2.0,-3.1,12.0,722.0,energy_conversion
31,2020-05-13,50.4,18,-1.5,▼,12.0,-2.9,3.0,1675.0,cernos_prime_set
28,2020-05-13,46.3,12,-1.3,▼,-6.0,-2.7,4.0,1520.0,boltor_prime_set
98,2020-05-13,35.6,15,-0.9,▼,1.0,-2.5,-1.0,1169.0,secura_penta
257,2020-05-13,111.3,16,-2.4,▼,1.0,-2.1,5.0,444.0,argon_scope
