,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
10,2020-06-29,37.9,77,-2.1,▼,-15.0,-5.3,23.0,9510.0,trinity_prime_set
13,2020-06-29,147.7,72,-0.8,▼,35.0,-0.5,22.0,13893.0,saryn_prime_set
5,2020-06-29,68.7,45,1.0,▲,32.0,1.5,16.0,10764.0,limbo_prime_set
22,2020-06-29,43.7,43,0.0,-,-22.0,0.0,14.0,6937.0,oberon_prime_set
244,2020-06-29,42.4,25,-1.0,▼,4.0,-2.3,14.0,3568.0,exodia_contagion
366,2020-06-29,72.8,24,0.0,-,17.0,0.0,13.0,1192.0,primed_fever_strike
122,2020-06-29,34.7,16,0.0,-,11.0,0.0,12.0,1468.0,telos_boltor
185,2020-06-29,97.7,19,1.5,▲,47.0,1.6,9.0,3635.0,primed_continuity
368,2020-06-29,82.6,18,-2.0,▼,-2.0,-2.4,9.0,1334.0,primed_pressure_point
175,2020-06-29,47.1,19,2.0,▲,-13.0,4.4,8.0,1791.0,health_conversion
