,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
11,2020-09-19,40.4,132,-0.7,▼,-70.0,-1.7,35.0,34566.0,ivara_prime_set
32,2020-09-19,50.0,31,-0.9,▼,-58.0,-1.8,-3.0,10751.0,baza_prime_set
24,2020-09-19,30.9,111,-0.8,▼,-43.0,-2.5,-17.0,29238.0,wukong_prime_set
56,2020-09-19,79.0,28,-1.2,▼,-41.0,-1.5,2.0,8338.0,aksomati_prime_set
15,2020-09-19,30.5,67,-0.2,▼,-38.0,-0.7,-12.0,15260.0,trinity_prime_set
31,2020-09-19,69.1,130,0.0,-,-33.0,0.0,59.0,17482.0,inaros_prime_set
103,2020-09-19,54.3,44,-1.1,▼,-32.0,-2.0,16.0,4876.0,panthera_prime_set
30,2020-09-19,34.4,81,-0.5,▼,-31.0,-1.4,-4.0,22969.0,atlas_prime_set
5,2020-09-19,41.5,122,-0.7,▼,-30.0,-1.7,2.0,11121.0,titania_prime_set
71,2020-09-19,58.5,12,-0.1,▼,-28.0,-0.2,4.0,3770.0,dual_kamas_prime_set
