,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
23,2020-06-19,81.8,75,-1.0,▼,-51.0,-1.2,-1.0,12057.0,nekros_prime_set
6,2020-06-19,49.0,150,0.0,-,-50.0,0.0,3.0,22526.0,ivara_prime_set
26,2020-06-19,51.7,46,0.7,▲,-41.0,1.4,5.0,7126.0,baza_prime_set
19,2020-06-19,31.8,116,0.0,-,-39.0,0.0,24.0,17218.0,wukong_prime_set
46,2020-06-19,83.7,48,-0.8,▼,-35.0,-0.9,12.0,5526.0,aksomati_prime_set
3,2020-06-19,37.1,186,-0.7,▼,-27.0,-1.9,31.0,16662.0,mesa_prime_set
22,2020-06-19,43.5,48,0.9,▲,-24.0,2.1,10.0,6590.0,oberon_prime_set
76,2020-06-19,30.4,18,-0.5,▼,-21.0,-1.6,-3.0,3327.0,silva_and_aegis_prime_set
1,2020-06-19,31.3,110,0.5,▲,-20.0,1.6,19.0,13280.0,equinox_prime_set
7,2020-06-19,32.7,116,-0.8,▼,-20.0,-2.4,-34.0,13753.0,chroma_prime_set
