,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
19,2020-04-21,36.1,166,-1.0,▼,-31.0,-2.7,24.0,10432.0,wukong_prime_set
247,2020-04-21,41.7,124,-0.4,▼,3.0,-1.0,50.0,1520.0,exodia_contagion
3,2020-04-21,39.9,108,-0.1,▼,-19.0,-0.2,-18.0,9719.0,mesa_prime_set
6,2020-04-21,60.0,108,0.1,▲,-43.0,0.2,-43.0,14450.0,ivara_prime_set
13,2020-04-21,144.6,101,0.5,▲,32.0,0.3,0.0,8267.0,saryn_prime_set
1,2020-04-21,36.9,101,-0.4,▼,-13.0,-1.1,42.0,7689.0,equinox_prime_set
7,2020-04-21,33.2,95,-0.6,▼,-18.0,-1.8,-47.0,7566.0,chroma_prime_set
14,2020-04-21,70.4,79,0.0,-,33.0,0.0,5.0,5977.0,mirage_prime_set
12,2020-04-21,169.2,77,0.5,▲,48.0,0.3,29.0,5346.0,nova_prime_set
10,2020-04-21,110.8,75,0.0,-,11.0,0.0,20.0,5256.0,trinity_prime_set
