,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
6,2020-04-21,60.0,108,0.1,▲,-43.0,0.2,-43.0,14450.0,ivara_prime_set
23,2020-04-21,80.5,68,-0.6,▼,-40.0,-0.7,-2.0,6635.0,nekros_prime_set
46,2020-04-21,94.3,37,-4.1,▼,-34.0,-4.2,-3.0,3337.0,aksomati_prime_set
19,2020-04-21,36.1,166,-1.0,▼,-31.0,-2.7,24.0,10432.0,wukong_prime_set
26,2020-04-21,63.3,45,0.8,▲,-29.0,1.3,12.0,4555.0,baza_prime_set
22,2020-04-21,42.5,47,0.0,-,-22.0,0.0,5.0,3808.0,oberon_prime_set
80,2020-04-21,30.5,65,0.2,▲,-21.0,0.7,-35.0,5397.0,shedu_set
25,2020-04-21,34.1,68,0.2,▲,-20.0,0.6,9.0,9400.0,atlas_prime_set
3,2020-04-21,39.9,108,-0.1,▼,-19.0,-0.2,-18.0,9719.0,mesa_prime_set
7,2020-04-21,33.2,95,-0.6,▼,-18.0,-1.8,-47.0,7566.0,chroma_prime_set
