,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
71,2020-02-19,51.6,18,3.8,▲,6.0,7.9,5.0,738.0,ninkondi_prime_set
78,2020-02-19,43.2,13,2.0,▲,4.0,4.9,-4.0,523.0,tipedo_prime_set
44,2020-02-19,45.1,26,2.0,▲,10.0,4.6,6.0,754.0,akjagara_prime_set
59,2020-02-19,38.6,16,1.7,▲,12.0,4.6,-21.0,630.0,dakra_prime_set
74,2020-02-19,32.2,56,1.4,▲,6.0,4.5,14.0,1494.0,redeemer_prime_set
64,2020-02-19,41.8,13,1.6,▲,2.0,4.0,-17.0,577.0,galatine_prime_set
25,2020-02-19,57.1,52,2.2,▲,3.0,4.0,-28.0,3195.0,atlas_prime_set
92,2020-02-19,48.3,12,1.3,▲,4.0,2.8,1.0,122.0,imperator_vandal_set
39,2020-02-19,52.5,19,1.4,▲,8.0,2.7,-8.0,883.0,tigris_prime_set
57,2020-02-19,59.3,16,1.5,▲,3.0,2.6,-16.0,637.0,vasto_prime_set
