,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
12,2020-05-20,143.9,80,-12.0,▼,40.0,-7.7,-9.0,7229.0,nova_prime_set
10,2020-05-20,106.0,50,-7.8,▼,14.0,-6.9,-9.0,7042.0,trinity_prime_set
61,2020-05-20,204.2,17,-11.5,▼,16.0,-5.3,-9.0,1122.0,dual_kamas_prime_set
57,2020-05-20,63.5,16,-2.7,▼,4.0,-4.1,-7.0,2553.0,vasto_prime_set
1,2020-05-20,33.5,62,-0.8,▼,-16.0,-2.3,-59.0,10641.0,equinox_prime_set
395,2020-05-20,63.5,24,-1.4,▼,4.0,-2.2,6.0,480.0,voltaic_strike
46,2020-05-20,88.0,42,-1.8,▼,-38.0,-2.0,3.0,4475.0,aksomati_prime_set
49,2020-05-20,36.6,22,-0.7,▼,11.0,-1.9,1.0,1874.0,ballistica_prime_set
35,2020-05-20,86.2,23,-1.5,▼,13.0,-1.7,-3.0,2891.0,soma_prime_set
26,2020-05-20,55.5,43,-0.9,▼,-35.0,-1.6,4.0,5889.0,baza_prime_set
