,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
6,2020-05-20,53.6,161,0.5,▲,-45.0,0.9,24.0,18684.0,ivara_prime_set
23,2020-05-20,79.5,181,1.1,▲,-41.0,1.4,29.0,9364.0,nekros_prime_set
46,2020-05-20,88.0,42,-1.8,▼,-38.0,-2.0,3.0,4475.0,aksomati_prime_set
26,2020-05-20,55.5,43,-0.9,▼,-35.0,-1.6,4.0,5889.0,baza_prime_set
3,2020-05-20,36.2,88,0.6,▲,-26.0,1.7,-16.0,13451.0,mesa_prime_set
80,2020-05-20,32.6,44,0.4,▲,-24.0,1.2,-10.0,7396.0,shedu_set
22,2020-05-20,41.5,117,1.4,▲,-22.0,3.5,42.0,5194.0,oberon_prime_set
7,2020-05-20,33.8,124,-0.1,▼,-18.0,-0.3,-14.0,10735.0,chroma_prime_set
1,2020-05-20,33.5,62,-0.8,▼,-16.0,-2.3,-59.0,10641.0,equinox_prime_set
77,2020-05-20,55.4,23,0.7,▲,-15.0,1.3,1.0,2317.0,tekko_prime_set
