,index,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
159,159,2020-06-20,319.9,24,1.1,▲,38.0,0.3,-10.0,4835.0,loki_prime_set
159,159,2020-06-20,31.3,100,0.0,-,-20.0,0.0,-10.0,13380.0,equinox_prime_set
159,159,2020-06-20,160.4,68,-0.1,▼,13.0,-0.1,16.0,9992.0,rhino_prime_set
159,159,2020-06-20,36.0,190,-1.1,▼,-28.0,-3.0,4.0,16852.0,mesa_prime_set
159,159,2020-06-20,169.1,42,-0.6,▼,38.0,-0.4,-12.0,6896.0,ember_prime_set
159,159,2020-06-20,67.2,60,-0.1,▼,28.0,-0.1,-3.0,10404.0,limbo_prime_set
159,159,2020-06-20,48.5,162,-0.5,▼,-51.0,-1.0,12.0,22688.0,ivara_prime_set
159,159,2020-06-20,32.6,114,-0.1,▼,-21.0,-0.3,-2.0,13867.0,chroma_prime_set
159,159,2020-06-20,93.3,29,-1.0,▼,14.0,-1.1,6.0,4877.0,nyx_prime_set
159,159,2020-06-20,179.3,58,-0.5,▼,37.0,-0.3,29.0,5600.0,frost_prime_set
159,159,2020-06-20,40.9,77,-0.5,▼,-13.0,-1.2,-2.0,9000.0,trinity_prime_set
159,159,2020-06-20,89.4,64,0.1,▲,4.0,0.1,16.0,8464.0,hydroid_prime_set
159,159,2020-06-20,59.9,85,-1.0,▼,13.0,-1.6,-10.0,9604.0,nova_prime_set
159,159,2020-06-20,145.3,101,-0.3,▼,33.0,-0.2,3.0,13316.0,saryn_prime_set
159,159,2020-06-20,70.2,73,0.1,▲,31.0,0.1,-9.0,10416.0,mirage_prime_set
159,159,2020-06-20,89.7,52,-0.1,▼,22.0,-0.1,24.0,7239.0,valkyr_prime_set
159,159,2020-06-20,125.2,37,0.0,-,18.0,0.0,1.0,5943.0,mag_prime_set
159,159,2020-06-20,117.1,44,-1.5,▼,42.0,-1.3,3.0,7219.0,ash_prime_set
159,159,2020-06-20,58.2,28,-0.2,▼,31.0,-0.3,2.0,5665.0,zephyr_prime_set
159,159,2020-06-20,31.5,135,-0.3,▼,-40.0,-0.9,19.0,17353.0,wukong_prime_set
159,159,2020-06-20,161.0,44,-1.2,▼,31.0,-0.7,1.0,7301.0,vauban_prime_set
159,159,2020-06-20,86.8,33,-0.7,▼,15.0,-0.8,1.0,5562.0,banshee_prime_set
159,159,2020-06-20,44.0,51,0.5,▲,-23.0,1.1,3.0,6641.0,oberon_prime_set
159,159,2020-06-20,82.2,82,0.4,▲,-50.0,0.5,7.0,12139.0,nekros_prime_set
159,159,2020-06-20,195.8,50,0.9,▲,23.0,0.5,0.0,8753.0,volt_prime_set
159,159,2020-06-20,28.9,92,0.0,-,-27.0,0.0,0.0,14927.0,atlas_prime_set
159,159,2020-06-20,51.7,43,0.0,-,-41.0,0.0,-3.0,7169.0,baza_prime_set
159,159,2020-06-20,70.9,8,-1.2,▼,13.0,-1.7,-6.0,1970.0,boar_prime_set
159,159,2020-06-20,50.9,12,-0.7,▼,-4.0,-1.4,3.0,1962.0,boltor_prime_set
159,159,2020-06-20,7.7,27,-0.2,▼,1.0,-2.5,-1.0,3383.0,braton_prime_set
159,159,2020-06-20,8.0,28,-0.1,▼,1.0,-1.2,14.0,1798.0,burston_prime_set
159,159,2020-06-20,52.1,14,-0.6,▼,12.0,-1.1,-6.0,2230.0,cernos_prime_set
159,159,2020-06-20,60.4,22,0.0,-,7.0,0.0,11.0,1995.0,latron_prime_set
159,159,2020-06-20,9.6,54,0.9,▲,-9.0,10.3,22.0,3037.0,paris_prime_set
159,159,2020-06-20,22.6,116,-0.2,▼,4.0,-0.9,38.0,8757.0,rubico_prime_set
159,159,2020-06-20,43.9,36,0.0,-,-8.0,0.0,-6.0,3873.0,soma_prime_set
159,159,2020-06-20,15.0,32,0.8,▲,-9.0,5.6,-36.0,3756.0,stradavar_prime_set
