,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
61,2020-05-29,147.2,35,-14.5,▼,13.0,-9.0,-2.0,1282.0,dual_kamas_prime_set
12,2020-05-29,98.6,114,-6.7,▼,33.0,-6.4,10.0,7834.0,nova_prime_set
57,2020-05-29,52.6,30,-3.4,▼,-1.0,-6.1,-7.0,2767.0,vasto_prime_set
35,2020-05-29,72.8,34,-2.3,▼,6.0,-3.1,0.0,3131.0,soma_prime_set
76,2020-05-29,31.5,20,-0.8,▼,-23.0,-2.5,13.0,2892.0,silva_and_aegis_prime_set
10,2020-05-29,74.2,75,-1.7,▼,8.0,-2.2,9.0,7442.0,trinity_prime_set
160,2020-05-29,48.5,12,-1.0,▼,1.0,-2.0,-3.0,955.0,energy_conversion
306,2020-05-29,258.0,10,-4.9,▼,-7.0,-1.9,6.0,298.0,primed_chamber
78,2020-05-29,32.8,13,-0.6,▼,-7.0,-1.8,-1.0,2218.0,tipedo_prime_set
236,2020-05-29,41.7,10,-0.7,▼,0.0,-1.7,-6.0,2746.0,exodia_contagion
