,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
13,2020-03-05,136.2,98,2.0,▲,22.0,1.5,37.0,3572.0,saryn_prime_set
80,2020-03-05,129.4,64,1.5,▲,6.0,1.2,34.0,766.0,shedu_set
10,2020-03-05,119.0,65,-0.6,▼,17.0,-0.5,30.0,2255.0,trinity_prime_set
9,2020-03-05,167.8,37,0.3,▲,20.0,0.2,21.0,1521.0,frost_prime_set
26,2020-03-05,89.2,36,0.3,▲,-15.0,0.3,14.0,2194.0,baza_prime_set
12,2020-03-05,135.3,40,1.2,▲,21.0,0.9,12.0,2098.0,nova_prime_set
18,2020-03-05,50.5,32,0.0,-,24.0,0.0,11.0,1528.0,zephyr_prime_set
20,2020-03-05,116.1,38,1.4,▲,-3.0,1.2,9.0,2104.0,vauban_prime_set
59,2020-03-05,45.3,15,0.5,▲,20.0,1.1,9.0,904.0,dakra_prime_set
73,2020-03-05,94.9,25,-0.2,▼,9.0,-0.2,9.0,1285.0,reaper_prime_set
