,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
325,2020-11-26,78.5,150,-0.1,▼,97.0,-0.1,84.0,44267.0,arcane_energize
12,2020-11-26,34.1,82,1.0,▲,-84.0,3.0,14.0,39887.0,ivara_prime_set
9,2020-11-26,49.6,75,0.0,-,-14.0,0.0,27.0,39590.0,mesa_prime_set
25,2020-11-26,32.7,70,0.8,▲,-40.0,2.5,12.0,35861.0,wukong_prime_set
326,2020-11-26,40.3,64,-0.1,▼,20.0,-0.2,29.0,28438.0,arcane_grace
31,2020-11-26,33.9,50,0.2,▲,-34.0,0.6,-7.0,26890.0,atlas_prime_set
7,2020-11-26,32.7,60,-1.0,▼,-31.0,-3.0,-25.0,26803.0,equinox_prime_set
19,2020-11-26,171.6,40,-0.1,▼,57.0,-0.1,-25.0,26165.0,saryn_prime_set
13,2020-11-26,64.9,41,-0.3,▼,15.0,-0.5,-7.0,25678.0,chroma_prime_set
32,2020-11-26,57.8,63,1.3,▲,-52.0,2.3,-7.0,24625.0,inaros_prime_set
